256416307182985217	47208627	"positive"	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://bit.ly/Q1z5MC 
259452211883569152	63808899	"neutral"	JACKALS GOAL! Jimmy Martin sneaks a rebound past Killeen to give Elmira a 2-1 lead. Bushee & Bellamy with the assists.1:09 left 2nd period
263732569508552704	369152026	"positive"	Kick-off your weekend with service! EV!'s Get on the Bus trip to the Boys & Girls Club is Friday from 3-6! Hope to see you there :)
213342054351257601	189656827	"negative"	Desperation Day (February 13th) the most well known day in all mens life.
264135339327766529	159343219	"objective-OR-neutral"	paul-and5homos: Harry and Louis are just fri- Eleanor is such an inspira- Harry is such a manwho- Louis is... http://tmblr.co/ZFia7xWPV8yE 
263079812954992640	392639346	"neutral"	#web Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of ...
264088457490604032	509707361	"negative"	"@PaperChasinAL: Damn next Saturday tho" Niggas was trynna get shit over with #early
263132960507703296	449609540	"objective-OR-neutral"	and the 4th one is for Harry Styles!! <33333
259022549604790273	204793455	"objective"	Blog Post: MTV's "Teen Mom 2" Returns for an Intense Third Season with Chelsea, Jenelle, Kailyn and Leah on Monday,... http://dlvr.it/2LLcQV 
253050608322502657	200261099	"objective"	The Business Leader's Award ceremony will be held during the @wef annual meeting in Davos on the 25 January 2013! http://www.endhumantraffickingnow.com/?portfolio=business-leaders-award-ceremony-to-be-held-during-the-wefs-upcoming-annual-meeting-in-davos-2 …
262999273275260928	101319101	"positive"	@elifyk1 Hi Elif Greetings from USA midwest How is school going? Happy Turkish Republic Day! I can't wait for Nov 8 #NewGlee Yes!
263919760503361536	87970697	"positive"	Hoping to look FIT tomorrow on the Jeremy Kyle show #ITVFashion
264203403473850368	853146211	"objective-OR-neutral"	@Jordon_Atkins me you and joe gone chill Saturday of i come tho
256787668367704066	610413207	"positive"	Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
264187448853151744	314626767	"objective"	Calling all voters, I'm calling on Nevada,Florida,Ohio,Tuesday night is the night u guys will i repeat will shine for the president lets go!
263865575313383424	410051441	"neutral"	We tallied up the votes and are announcing the winners for Calling All Communities! Tune in http://uscellular.com/  on Nov 1st at 11am (CST)
259224351478521856	20050520	"objective-OR-neutral"	It's Radio 1 Rocks next - week starting off with a Live lounge on @fearnecotton's show with Bullet for my Valentine on Monday
246760239221858306	7532872	"positive"	Drew Peterson is #Untouchable no more! Check out these movie photos before you watch on Sun at 7/6c: http://bit.ly/QZkoK1 
264084352340742145	388974334	"positive"	PUMPED to open the season tomorrow night against Georgetown! Women's Preview: http://bit.ly/QXekV7  | Men's Preview: http://bit.ly/QXemfI 
263319006063259649	432174507	"objective-OR-neutral"	Apple shakeup Mobile software boss eased out: Apple Inc. CEO Tim Cook on Monday pushed out the powerful head of the company&#039;s mo...
263799123847806976	22100843	"neutral"	Somehow I managed to "lose" my princess leia bra on Saturday. I'm going to Noel Gallagher as "Glock at Phish" ie jorts&tank. @custymcnoob
264183514176552961	316127177	"neutral"	Android 4.2 Camera app with Photo Sphere now available for Galaxy Nexus: Introduced on Monday, Android 4.2 bring... http://bit.ly/TffDi7 
262575945741914113	31121565	"positive"	SAEED: #NowPlaying: BEP, Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://boltonfm.com/listen-live 
263730342454771712	423313613	"neutral"	Are you ready to shop The New Collection from H&M tomorrow?? The Grey Concept from H&M http://www.madaboutthegirl.com/2012/10/the-grey-concept-from-h.html?spref=tw … #fashion #shopping #highstreet
263748118091276288	785067278	"objective"	FAQ: What is 'skeuomorphic design' and the executive shakeup at Apple: SAN FRANCISCO, CA - MARCH 07: Apple CEO ... http://bit.ly/T89gNo 
257369508086423553	531994655	"positive"	Omg. Ricky Martin may be gay but he is one fine ass gay man.
263115779204075521	410272830	"positive"	On the bright side tomorrow's CHOCOLATE DAY #getexcited
261845689280102400	96809957	"positive"	Um I just learned that Sunday is NATIONAL CHOCOLATE DAY. I'm totally taking advantage of that.
261434845773828096	391892475	"negative"	Noel Gallagher: "Musicians are fucking idiots." - Yeah, Brian May - he's an idiot... an idiot who just so happens to be a professor?
252798281413967872	23075654	"objective-OR-neutral"	Vow is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday. http://bit.ly/V6sjMm 
264182638816919552	446301191	"positive"	@HOPE_forHippies Hell yea lmfaoo , & see you tomorrow Asia baby (;
264138191030874112	850357831	"neutral"	@Real_Liam_Payne I wanted you to know that here in Argentina is going to make a directioner fest 10 November te Amo TE AMO te amo!
263864248952836096	609103932	"neutral"	Its November already.. Christmas will be here soon, then New Year, then Valentine's day then GRADUATION?!?!
263972222677417985	229497776	"positive"	#NowPlaying Michael Jackson - She's Out of My Life (Live At Wembley July 16. http://mjtunes.com/michael-jackson-radio … L.O.V.E it! #MjTunes
263867263474597888	428841738	"negative"	Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot
262661737994670080	186089082	"objective-OR-neutral"	I need another Viv necklace... May buy myself one for Valentines day #nojoke
246320271248744448	206354030	"positive"	I'm in the bathroom bumping "Niggas In Paris" Crunk ass hell like it's my 1st time hearing it this song will never get old lol
255690502970671104	18712398	"objective"	Just got tickets to see Muse in Florida. That, combined with the Grammys two weeks prior, equals a really busy February for Ruby and myself.
258695108529119232	64351004	"positive"	Welcome Nick J! :") "@nickjonas" In Manila! So excited for the show on Friday.
261632295520333826	217685779	"objective"	Battle for the 17th banner: Royal Rumble basketball edition
261184553337630720	244570235	"positive"	4th Album out #RED, #20MillionSwifties, 6 Grammy Awards, 10 AMAs, 13 BMI Awards! Reigning Entertainer of the Year ACM! #6YearsTaylorSwift
226474708487532546	59060233	"objective-OR-neutral"	Smooches from Fido: Yea or Nay? - July 6th was International Kissing Day (of the human sort). Later in the month, Ca... http://ow.ly/1lwzys 
247183266782789632	260477688	"positive"	It's midnight on the east coast which means its @nickjonas birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! <333
251742524601925633	610495100	"negative"	Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the company's error-ridden new mobile map...
261706811453886464	79601816	"neutral"	Monta Ellis / Ellis provided just five points on 2-of-13 shooting Thursday http://goo.gl/fb/rh1J8  #nba #playersnews
258989036205662208	25393624	"neutral"	When I teach a basketball in my own school, we're gonna spend the 1st day watching Larry Bird videos, & the rest will take care of itself.
264084748345962496	747406040	"objective-OR-neutral"	AT&T offers free cloud storage for iOS and Android AT&T on Thursday announced a new service it calls AT&T Locker th... http://cnet.co/RxB7aa 
263794433596723200	41680302	"positive"	We are here @NBCofChicago for our 12th Anniversary celebration. You still have time to make it - 6620 S. King Dr
252330752665075712	268248070	"positive"	Love how I skipped every category of the NTA's besides the soaps. Couldn't give half a fuck if everything else went off the air tomorrow.
262903244886507521	575902991	"objective"	New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://dlvr.it/2PF10l 
264240983032614912	123520382	"objective"	C'mon c'mon does sound like Queen's we will rock you somehow...
254032799680589826	412603173	"positive"	My mom just texted me reminding me that Grammys birthdays tomorrow.. HOW COULD I EVER FORGET? #BiggestDayOfTheYear
264143294903246848	331180650	"negative"	Esperance will be without star player Youssef Msakni for the first leg of the Champions League final against Al Ahly on Saturday. #AFRICA
263247166582173696	45671664	"negative"	@chrischris__ The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend
226238092191875072	141284401	"negative"	OBVIOUSLY, i am not a fan of Dream High 2 and i haven't even watched it! well, i watched the 1st ep,that's where i heard that song!^^
258887925075410944	37007849	"positive"	Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year, and to repeat the next yr
263530816162902016	323297690	"positive"	Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I've seen tonight.
246588959247974401	67771614	"objective-OR-neutral"	Gov. Mitch Daniels will announce his Indiana Supreme Court pick at 10 a.m. Will the 3rd time be the charm for a female member of the panel?
263526095821889537	621475146	"objective-OR-neutral"	Goodnight everyone!!! Talk to you all tomorrow :D I shall leave you with Harry Styles -A http://25.media.tumblr.com/tumblr_mcpyrnkgqh1rs436uo1_500.png …
263753326422806528	18013192	"objective-OR-neutral"	Most common nights to order pizza: NYE, Jan 1, day before Thanksgiving, Super Bowl Sunday, Halloween. http://p-bu.mp/msp- 
257865075933728771	413586409	"positive"	The Grey and Yellow Gold Wedding Puzzle is now up with the first piece being a unique two-tone dress by @shopbop! http://piecefulwedding.com/puzzle/31/Monday …
262380235985657856	40098249	"objective"	HARAKAH: Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Gu... http://bit.ly/VSN8MS 
263740861031010304	16380085	"neutral"	HT: Norwich 0-0 #Spurs. We've edged the 1st half without creating any clear cut chances. Bale's had a couple of decent long range efforts.
264226988879933440	26639468	"positive"	Guys, the Marijuana law in Colorado, Oregon, and Washington can pass this Tuesday. #HighHopes
254600864868749313	59459031	"positive"	Breezin' won the Best Pop Instrumental Performance at the 19th Grammy Awards
248234871238037508	51264823	"objective"	"Pacino is going to play Joe Paterno. This is the 2nd time he has starred in a film, that has the line 'say hello to my little friend"- SNL
264161130585399297	163101429	"negative"	Not wearing make up to Dublin tomorrow until I'm getting ready for the party. Help.
263953741877764096	341470410	"neutral"	Snow may fall for parts of CNY the next few days. Find out where the best chances will be at 6:42 am on TV & online: http://www.9wsyr.com/content/mediacenter/live/one.aspx …
263803288074477568	396953010	"neutral"	It seem like Austin Rivers is tryin to had to get a bucket. I feel em tho my 1st game in the league I was trying hard too
204001339599106048	160648260	"neutral"	Cofield draws leadoff walk in top 4th. Zaharion at the plate.
264235642039455744	22111480	"positive"	@MehDusta I MISS YOU AND I BETTER GET A JUGE KISS AND HUG TOMORROW NIGHT (because you WILL BE at joe's :))
263976883354480640	497155084	"objective-OR-neutral"	Sat down to watch Michael Jackson this is it on DVD xx
256395784038277120	163198967	"objective"	On the set of the Axis of the Nigerian Economy, airing every tuesday 8:30pm on NTA international (DSTV) http://lockerz.com/s/252184437 
261769579544584192	20096243	"positive"	Text from my dad: "you like Charles Dickens" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!
264167430564237312	17781471	"negative"	Upset alert in ACC men's soccer: #1 Maryland down 4-2 to Wake Forest late in the 2nd...AND down a man after an earlier red card.
262627821908815872	28844188	"negative"	really bored of this host on Super Sunday doing nothing but talk and rave about Man Utd #BiasPrick
258836119532228608	25483231	"neutral"	I may have missed out seeing Noel Fielding and Rich Fulcher today, but I did just see Tom Tilley! #samsimmons
264259489627250689	50771140	"negative"	Thankfully he's in Germany now. And comes home in January. Still dangerous though.
241225651074527232	39010302	"neutral"	% of Joe Pa masks at Penn State Sat? Or will PSU by allow then in the stadium? Is it bad to wear it? @Espngreeny
263362769011748864	27020138	"positive"	Mizzou commemorates its win over Kentucky with a T-shirt. No, really. | Dr. Saturday - Yahoo! Sports http://sports.yahoo.com/blogs/ncaaf-dr-saturday/mizzou-commemorates-win-over-kentucky-t-shirt-no-220237716--ncaaf.html … #fb
251954639119974401	21550315	"objective"	I have to finish reading Paterno by tomorrow so I can watch football Sunday and Monday and prepare for the #NBA2k13 release #120pagesleft
263704789186117635	38615758	"positive"	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
262778055402090496	22513829	"objective"	@sumeetkulkarni Season ends with Superbowl in first week of February.
260949777687117824	32704887	"neutral"	Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird
245532165637545985	34014706	"negative"	As an introduction to Literature we wrote about The Woman In Black, not something I particulalry want to read, may just cry #ShitMyself
264060311764619264	851106050	"objective"	"@Ilovedoobz: @Patty_flipping I did, the other new is in today, northern lights......" I get payed tomorrow!
262834360129036288	800315304	"objective"	I posted 12 photos on Facebook in the album "Super Sunday wid Shobhit Bhatia......" http://fb.me/1JmuY1mc9 
264215340576284672	82125212	"objective-OR-neutral"	I been watching "All-Access Kentucky" every wed and it has been making me like these young dudes on Kentucky.
263098506644955136	141049123	"objective-OR-neutral"	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens, Black & Nikon ... http://bit.ly/S9YhCg 
228956189000597505	501134907	"positive"	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD
264203931645775873	27777925	"objective"	You do not want to miss this tomorrow night. RJ is moving to Maryland soon, and we have a truly epic set planned... http://fb.me/AMwhaYVv 
260920467324555265	361434318	"neutral"	Don't forget Mitch Daniels is going to be on Steven Colbert's show Thursday. Think this will come up as a topic?
264127995424423936	62680567	"neutral"	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.
258779389985173504	551648916	"neutral"	Grammy and Caleb going Freeport tomorrow chalee,
263953846492094464	463441798	"objective"	@Dapper_Dan1988 I have plans to go to CVS before work today and get something. That may be what I get. I'm going to quarantine myself today
252650346873245696	275414774	"objective-OR-neutral"	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company's er... http://bit.ly/Qh579n 
262497514995978241	14989779	"neutral"	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra, Scorpio, Sag, Cap, Aqua or Pisces http://bit.ly/XDRWE1 
256787832453079043	199690203	"neutral"	Drew Peterson may be convicted, but there is still conflict going on http://ow.ly/eqDBF  #whenwillitend #localnews #chicago
264067944458371072	28896087	"neutral"	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.
263918513083781122	389925947	"negative"	With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.
262954361427222531	724506216	"negative"	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://bit.ly/XM0AAg 
263664302882443264	377060725	"positive"	I will be participating in a Google+ Hangout with @TheEconomist tomorrow! I'm SUPER excited! Check it out: https://plus.google.com/u/0/events/cjead60p8q24qqtmu95cighgeag …
263795814470664192	521532492	"positive"	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA
264174898807717888	463661547	"negative"	the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://tmblr.co/ZdR5KwWQChR0 
263186967615905792	610467658	"neutral"	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...
256416307182985217	47208627	"objective-OR-neutral"	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://bit.ly/Q1z5MC 
262953053659996161	36210889	"objective"	I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!
263701469289644032	129412273	"objective-OR-neutral"	"Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday"
256340930414645248	124869414	"positive"	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait
264230079494770688	297382357	"negative"	Parker, Leonard steal OKC's thunder: Ninety minutes before tipoff Thursday night at the AT&T Center, Oklahoma Ci... http://bit.ly/Ry8xDI 
263640783863816192	214139359	"negative"	I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
259535556055269376	28207562	"neutral"	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.
263567165507137537	716222329	"negative"	My dad & the builder are talking about City and it turns out the builder is sat the row behind me at the Aston Villa game, fuck sake
263760959779241984	20727102	"positive"	Games played during the week are now more interesting than Super Sunday!
261624197380460544	281520735	"objective"	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://bit.ly/Y0T17V 
264096683766456320	93522700	"negative"	Stacie just hit me up and said my packages might be up here tomorrow if that's the case I'm not going to the rave in San Fran. #priorities
263773432750157824	268893346	"objective-OR-neutral"	Of course it's Aston Villa. Played them off the park on Saturday. Bring it on!
264169849067028480	372547953	"negative"	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
263331726942691329	70257698	"positive"	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
260232337051230208	223305414	"positive"	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
264243566207975424	14931166	"positive"	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://www.indiegogo.com/projects/265398 
226345220239925249	42909123	"positive"	#OilersMobile: July 20: Sam Gagner | http://bit.ly/LCw6gl-  @gagns89 nice to have you there for at least another year!
264188304747003904	200276624	"positive"	think i might go see flight tomorrow just because Denzel Washington ..
241625219050123264	41202626	"objective"	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://youtu.be/Z-_CRJFfNN4  via @youtube
264140484614684672	433625759	"positive"	I wish the best of luck to the boro football players and hope they kick butt Saturday for shaun #WinItForShaun
256408189157916672	62631820	"negative"	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."
263803981384515584	243903348	"negative"	This is Austin Rivers 1st game and people sucking him he a rookie chill !
241279363784536064	161716632	"positive"	Throwback Thursday! Daddy and Joe Pa! RIP to, in my eyes, still the most winningest coach in college footbal http://instagr.am/p/O924GgC-k_/ 
262696171703783425	283223567	"positive"	Im enjoying Celebrity Juice instead of sleep, going to be fooked tomorrow though
244715076228096001	40362193	"positive"	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... http://fb.me/xmTIHGwM 
264107216578174976	27952164	"neutral"	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264134721938808832	628912797	"objective-OR-neutral"	#ASimpleLife opens tomorrow at Lee's 4-Star in San Fran - Roger Ebert called it "one of the year's best films" http://www.lntsf.com/4-star-theatre.html …
240753714661584896	329047546	"objective"	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
264180570806964224	151353772	"objective"	norv turner calls a play action pass on 1st & goal at the half-yard line, rivers throws a pick. #chargers
264113005078405120	19816683	"objective-OR-neutral"	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
264208558336389121	112878558	"positive"	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
246776355558129664	98698262	"positive"	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. http://lockerz.com/s/244401131 
261540587801563136	35143403	"negative"	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
259724822978904064	624790220	"neutral"	PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://ow.ly/etb1D 
263610234029879297	38781991	"positive"	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
262582875520643072	195836839	"negative"	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
263820165685321729	449401860	"negative"	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..
263823143704068096	377806186	"negative"	Austin Rivers needs to get stronger, #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets
229228895621242880	116079056	"objective-OR-neutral"	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://tl.gd/iifuck 
261455260277678082	568399773	"objective"	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge. From 10:30am until... http://fb.me/Jnyk3a5s 
212393879876534274	175959942	"positive"	Happy Valentines Day <3... only if you live in Brazil, otherwise its just another irritating Monday.
264096361081884672	510441175	"positive"	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	274713038	"positive"	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert <3 October 25 2011, one of the best day of my life :D
225011609762930689	597786794	"positive"	Gambled on Chocolate Day as a successful theme day at work..turns out chdn DO like chocolate. Wed. is Gross Day. Hope kids like gross stuff.
263947715766005760	122432507	"objective-OR-neutral"	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://fb.me/IXHJC9hD 
261279987494166528	340742345	"negative"	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
264145074210889728	440921948	"positive"	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263973153271865344	467855280	"objective-OR-neutral"	Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!
263651843727585280	197837325	"positive"	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://fb.me/1VZJfwcHu 
264071379333287936	407070993	"neutral"	Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://tmblr.co/Z6RXowWOWK1Z 
